cidade,long,lat,alt,uf
CONDE,-37.60697798,-11.81343176,6.795436,BAHIA
PARIPIRANGA,-37.8704477,-10.67599231,447.002154,BAHIA
BANZAÊ,-38.61186963,-10.57409194,340.624531,BAHIA
CÍCERO DANTAS,-38.38341913,-10.59217153,439.955698,BAHIA
NOVO TRIUNFO,-38.41558135,-10.34201823,416.37996,BAHIA
ANTAS,-38.33104168,-10.41270217,432.826899,BAHIA
JEREMOABO,-38.35181915,-10.06224241,276.080581,BAHIA
PAULO AFONSO,-38.21832897,-9.403331697,242.984638,BAHIA
FÁTIMA,-38.20867478,-10.60017021,344.57264,BAHIA
ADUSTINA,-38.11550583,-10.52957157,280.710248,BAHIA
SÍTIO DO QUINTO,-38.20037088,-10.36415865,356.175059,BAHIA
CORONEL JOÃO SÁ,-37.93296434,-10.2793954,206.504944,BAHIA
PEDRO ALEXANDRE,-37.89926158,-10.01007158,371.375779,BAHIA
SANTA BRÍGIDA,-38.12781837,-9.731890959,296.78074,BAHIA
CASA NOVA,-40.97579693,-9.178594574,403.34371,BAHIA
CURAÇÁ,-39.90808102,-8.989032118,358.229368,BAHIA
MACURURÉ,-39.05951503,-9.174705911,371.418323,BAHIA
CHORROCHÓ,-39.10237008,-8.975477804,338.573917,BAHIA
ABARÉ,-39.11658794,-8.723418245,316.381994,BAHIA
RODELAS,-38.772309,-8.844996533,321.754993,BAHIA
GLÓRIA,-38.25927323,-9.340173183,258.49666,BAHIA
CANABRAVA,-43.76644533,-14.55451311,478.43289,BAHIA
MANDIROBA,-43.03856342,-14.48668544,558.846201,BAHIA
MUTÃS,-42.97919701,-14.32554024,604.922184,BAHIA
PILÕES,-42.76947871,-14.37589955,557.619995,BAHIA
TAQUARINHA,-40.23988312,-17.94140918,173.829495,BAHIA
ITUPEVA,-40.4711259,-17.48378592,350.481534,BAHIA
IBIRANHÉM,-40.17179106,-17.85490001,126.802862,BAHIA
BATINGA,-40.49907515,-16.93608872,281.353003,BAHIA
IBIRAJÁ,-40.16614396,-17.18650035,170.89514,BAHIA
ALEGRE,-42.23788177,-15.05248786,799.412028,BAHIA
TAUAPE,-42.4426587,-14.58747063,676.301325,BAHIA
CERAÍMA,-42.6987038,-14.28110136,583.237827,BAHIA
GUIRAPÁ,-42.61619093,-14.40364599,805.718115,BAHIA
BREJINHO DAS AMETISTAS,-42.52438803,-14.26122267,883.88511,BAHIA
IRUNDIARA,-42.26763831,-14.79133079,709.816271,BAHIA
PAIOL,-42.30042758,-14.65250501,638.499138,BAHIA
LAGOA PRETA,-41.61018679,-15.1811741,838.72566,BAHIA
NOVA BRASILIA,-40.61701276,-15.51122466,873.63309,BAHIA
RIBEIRÃO DO SALTO,-40.22565908,-15.81752187,216.399914,BAHIA
LAGOA GRANDE,-41.40479025,-15.30454565,816.341171,BAHIA
QUARAÇU,-41.35087147,-15.16854331,804.022891,BAHIA
BATE-PÉ,-41.12993471,-14.87152509,535.456948,BAHIA
CERCADINHO,-41.07164768,-15.4436054,791.468145,BAHIA
VEREDINHA,-41.0876844,-15.2117317,809.173969,BAHIA
INHOBIM,-40.95613297,-15.27137209,836.899885,BAHIA
SÃO JOÃO DA VITÓRIA,-41.08104587,-15.10805528,790.737298,BAHIA
DANTILÂNDIA,-40.99941092,-15.09795245,830.108727,BAHIA
IGUÁ,-40.94574102,-14.94670319,820.612134,BAHIA
CABECEIRA DA JIBOIA,-40.79849135,-15.06614888,860.052102,BAHIA
VILA MARIANA,-41.39459128,-14.56959601,743.82472,BAHIA
PRADOSO,-40.95920045,-14.83755309,877.046229,BAHIA
ALEGRE,-41.07840204,-14.43104183,383.188045,BAHIA
BARRA NOVA,-40.55240937,-14.96621162,947.715222,BAHIA
CATOLEZINHO,-40.44366437,-15.11272854,320.653158,BAHIA
JOSÉ GONÇALVES,-40.73132346,-14.72639711,894.911186,BAHIA
SÃO SEBASTIÃO,-40.64999978,-14.77590962,878.183409,BAHIA
LUCAIA,-40.50644247,-14.74914966,985.878493,BAHIA
COQUINHOS,-40.69079756,-14.46166941,522.249306,BAHIA
CALDEIRÃO,-40.76784957,-14.36400713,399.196155,BAHIA
ÁGUA BELA,-40.69254221,-14.33855607,881.977659,BAHIA
ITABATÃ,-39.86369212,-18.0117508,78.874092,BAHIA
ARGOLO,-40.01929989,-17.8998869,122.686676,BAHIA
POSTO DA MATA,-39.85833954,-17.88876993,88.156884,BAHIA
SANTO ANTÔNIO DE BARCELONA,-40.11032546,-17.51403217,190.396697,BAHIA
NOVA LÍDICE,-39.93758476,-17.43776104,72.198716,BAHIA
CACHOEIRA DO MATO,-39.97356089,-17.31257298,113.575126,BAHIA
HELVÉCIA,-39.66700723,-17.809444,63.060114,BAHIA
JUERANA,-39.53859556,-17.71995713,49.248218,BAHIA
PONTA DA AREIA,-39.22543557,-17.74716548,6.598835,BAHIA
SÃO JOSÉ,-39.43023342,-17.49759646,55.563606,BAHIA
CUMURUXATIBA,-39.1938015,-17.11878075,21.687903,BAHIA
CARAIVA,-39.14767845,-16.80709879,9.86695,BAHIA
BURANHÉM,-40.09521125,-16.5740429,237.52838,BAHIA
CAIUBI,-39.89489192,-15.90952118,186.080297,BAHIA
GURUPÁ MIRIM,-39.62411943,-15.69845241,265.612215,BAHIA
VALE VERDE,-39.21753156,-16.42968397,84.479769,BAHIA
TRANCOSO,-39.11133366,-16.59494316,32.913592,BAHIA
ARRAIAL D'AJUDA,-39.06769516,-16.47671509,12.412695,BAHIA
TEIXEIRA DO PROGRESSO,-39.46082944,-15.7240339,217.822625,BAHIA
SÃO JOÃO DO PARAÍSO,-39.43386616,-15.61463019,202.970507,BAHIA
PIMENTA,-39.40680108,-15.48565617,138.397385,BAHIA
BOCA DO CÓRREGO,-39.12996975,-15.86852852,42.679407,BAHIA
MOGIQUIÇABA,-38.95241141,-16.08304767,4.894272,BAHIA
OURICANA,-39.07960954,-15.72216627,13.53148,BAHIA
BANDEIRA DO COLÔNIA,-40.0686531,-15.12484785,272.682688,BAHIA
ITATI,-40.06972662,-15.0228762,286.861986,BAHIA
RIO DO MEIO,-39.97492055,-15.06663247,233.035286,BAHIA
ITAJAÍ,-40.09607956,-14.94812789,395.094418,BAHIA
ITAIÁ,-39.91477929,-14.87725205,290.345538,BAHIA
SÃO JOÃO DO PANELINHA,-39.49536208,-15.36995223,156.804002,BAHIA
PALMIRA,-39.57320126,-15.17589381,204.907679,BAHIA
IGUAIBI,-40.0367311,-14.63617559,323.688953,BAHIA
ÁGUA DOCE,-39.84084654,-14.77199808,410.833569,BAHIA
IBITUPÃ,-39.85907103,-14.5205038,182.040279,BAHIA
SÃO ROQUE,-39.56670835,-14.71854999,218.15176,BAHIA
ITAMOTINGA,-39.61908558,-14.58384705,200.539666,BAHIA
BANDEIRA DO ALMADA,-39.50843001,-14.66499999,193.156048,BAHIA
POÇO CENTRAL,-39.61815824,-14.35546285,160.316106,BAHIA
ITATINGUI,-39.44150347,-15.19639763,162.892082,BAHIA
JAPU,-39.17264513,-14.89999588,59.803629,BAHIA
COLÔNIA,-39.14359421,-15.26641721,87.56898,BAHIA
PEDRAS DE UNA,-39.01162208,-15.28074295,9.307428,BAHIA
POXIM DO SUL,-38.99071662,-15.45544361,9.253653,BAHIA
COMANDATUBA,-38.98947325,-15.35592053,6.828294,BAHIA
VILA BRASIL,-39.1583228,-15.09839022,124.095611,BAHIA
OLIVENÇA,-39.01284661,-14.94867196,40.141287,BAHIA
COUTOS,-39.05225257,-14.87147534,68.773704,BAHIA
PIMENTEIRA,-39.44147549,-14.56829999,206.340556,BAHIA
RIO DO BRAÇO,-39.26373078,-14.6792,49.73182,BAHIA
CASTELO NOVO,-39.18919949,-14.65509976,45.19583,BAHIA
INEMA,-39.47396238,-14.50276998,222.063032,BAHIA
BANCO CENTRAL,-39.40162251,-14.45299683,109.734762,BAHIA
PIRAÚNA,-39.41786449,-14.29139997,53.365304,BAHIA
LAJE DO BANCO,-39.40988122,-14.36449215,95.675477,BAHIA
FAISQUEIRA,-39.29192066,-14.30899003,55.961529,BAHIA
TABOQUINHAS,-39.17341233,-14.35425967,51.983641,BAHIA
ARITAGUÁ,-39.07674958,-14.69115,23.196363,BAHIA
SERRA GRANDE,-39.03630051,-14.46797543,98.389125,BAHIA
RAMALHO,-44.19794987,-13.99659532,528.778899,BAHIA
DESCOBERTO,-44.21901494,-13.7595875,658.001963,BAHIA
SÃO MANOEL DO NORTE,-44.49594687,-13.4374844,503.35359,BAHIA
INHAÚMAS,-44.6211257,-13.04854176,656.253304,BAHIA
AÇUDINA,-44.14928445,-13.20185072,556.747819,BAHIA
SÍTIO GRANDE,-45.0829315,-12.43244976,537.349697,BAHIA
VÁRZEAS,-44.62077709,-12.4393,691.213505,BAHIA
MISSÃO DE ARICOBÉ,-44.46490696,-12.0620663,507.497735,BAHIA
MARIQUITA,-44.23705314,-12.40580053,713.473173,BAHIA
ESPRAIADO,-43.34707275,-13.98068609,449.799176,BAHIA
BARRA DA PARATECA,-43.63096014,-13.93361318,440.663774,BAHIA
PARATECA,-43.54021254,-13.89838527,437.067272,BAHIA
PORTO NOVO,-43.89800889,-13.28920072,449.356797,BAHIA
FORMOSO,-43.65347255,-13.24520411,446.717926,BAHIA
PINGA FOGO,-43.30576557,-14.24573548,466.720359,BAHIA
RANCHO DAS MÃES,-43.04624008,-14.23621408,518.77659,BAHIA
PAJEÚ DO VENTO,-42.71871238,-14.02749984,541,BAHIA
BOTUQUARA,-42.85656369,-13.66933088,634.67841,BAHIA
FAVELÂNDIA,-42.9553247,-13.28918273,575.162546,BAHIA
CANATIBA,-42.85402012,-13.08659975,592.554281,BAHIA
GAMELEIRA DA LAPA,-43.38528589,-12.86585339,431.255642,BAHIA
ÁGUAS DO PAULISTA,-43.04792404,-12.48354475,493.640959,BAHIA
BUCUITUBA,-42.79635335,-12.68373685,607.237484,BAHIA
BOA VISTA DO LAGAMAR,-43.2960608,-11.83129973,419.713311,BAHIA
IPUÇABA,-42.94395628,-12.12148535,487.809558,BAHIA
CARIPARÉ,-45.03935767,-11.51440832,507.473166,BAHIA
SÃO JOSÉ DO RIO GRANDE,-44.71866696,-11.81942426,429.261058,BAHIA
TAGUÁ,-44.50285349,-11.71953663,434.366946,BAHIA
JUPAGUÁ,-44.34084104,-11.81767285,429.438661,BAHIA
MALHADA GRANDE,-44.25275241,-10.75248006,514.8506,BAHIA
AROEIRAS,-44.08700515,-10.64768455,545.778136,BAHIA
IGARITÉ,-43.37774826,-11.61479972,406.613499,BAHIA
QUIXABA,-43.17860818,-11.80226566,415.410166,BAHIA
COPIXABA,-43.13327604,-11.33590465,410.074241,BAHIA
PITUBA,-42.72100083,-11.67097186,750.768464,BAHIA
IBITUNANE,-42.74277822,-11.56209619,835.932324,BAHIA
SANTO INÁCIO,-42.72064654,-11.11093627,532.68228,BAHIA
IBIRABA,-42.82540571,-10.7893498,402.898314,BAHIA
BALUARTE,-43.54065522,-9.476432309,495.568005,BAHIA
PEIXE,-43.40439052,-9.471131117,511.649561,BAHIA
BREJO DA SERRA,-43.28068481,-10.12479368,457.00922,BAHIA
MORRINHOS,-42.61801249,-14.22823926,878.453807,BAHIA
MANIAÇU,-42.39316179,-13.84277531,941.616245,BAHIA
IBITIRA,-42.10975402,-14.21141327,593.39404,BAHIA
SÃO TIMÓTEO,-42.16143695,-13.84374998,613.050282,BAHIA
CALDEIRAS,-42.57020074,-13.63374926,884.532611,BAHIA
LAGOA CLARA,-42.6822555,-13.40864954,730.246191,BAHIA
CANABRAVINHA,-42.17268091,-13.52575917,594.009693,BAHIA
UBIRAÇABA,-41.97323457,-14.13939995,568.313597,BAHIA
IGUATEMI,-41.90290498,-13.93134969,485.133626,BAHIA
ITANAGÉ,-42.02122077,-13.70609964,508.294279,BAHIA
ITAQUARAÍ,-41.73161686,-14.03555,463.280518,BAHIA
CRISTALÂNDIA,-41.44374893,-14.01782884,380.577715,BAHIA
TRANQUEIRAS,-41.54146308,-13.76207793,459.993816,BAHIA
ARAPIRANGA,-41.7669693,-13.48025874,625.28101,BAHIA
INÚBIA,-42.00712895,-13.10271106,1138.558632,BAHIA
CATOLÉS,-41.84766425,-13.29118035,1022.336833,BAHIA
MARCOLINO MOURA,-41.68878432,-13.59671531,542.509791,BAHIA
CARAGUATAÍ,-41.64267425,-13.39888001,551.728408,BAHIA
JOÃO CORREIA,-41.59897054,-13.27269609,591.579783,BAHIA
IBIAJARA,-42.223148,-12.98590308,576.072434,BAHIA
REMÉDIOS,-42.21231165,-12.79449829,864.391408,BAHIA
MOCAMBO,-42.32654352,-12.7024934,572.146236,BAHIA
OLHOS D'ÁGUA DO SECO,-42.11670357,-12.54273656,958.460112,BAHIA
BOM SOSSEGO,-42.6505171,-12.21624393,512.010428,BAHIA
OURICURI DO OURO,-42.49493661,-12.068754,624.504418,BAHIA
SAUDÁVEL,-42.20209043,-12.11245595,1184.759307,BAHIA
MINAS DO ESPÍRITO SANTO,-42.13687178,-12.05530183,1055.655074,BAHIA
BREJO LUIZA DE BRITO,-42.03588712,-12.86130794,1042.170143,BAHIA
CABRÁLIA,-41.8389593,-12.85453915,1092.334074,BAHIA
BARAÚNAS,-41.80441061,-12.63780265,862.622331,BAHIA
BASTIÃO,-41.72022702,-12.81944543,1029.180107,BAHIA
GUINÉ,-41.54142002,-12.76345853,1013.21543,BAHIA
VÁRZEA DO CALDAS,-41.72959399,-12.52417495,805.005311,BAHIA
CAETÉ-AÇU,-41.49473965,-12.61769383,905.72493,BAHIA
ANTARI,-42.02314505,-12.1605928,1058.741697,BAHIA
CISTERNA,-41.85292155,-11.93219276,769.294634,BAHIA
LAGOA DO BOI,-41.74781539,-11.91040755,839,BAHIA
PAZ DE SALOBRO,-41.75200449,-11.85807308,841.970372,BAHIA
AFRÂNIO PEIXOTO,-41.42052552,-12.28608895,939.909944,BAHIA
IRAPORANGA,-41.51488453,-12.27440171,659.776479,BAHIA
SEGRÊDO,-41.66403613,-12.01606426,836.156205,BAHIA
CANUDOS,-41.61986746,-11.95474999,839.377013,BAHIA
CANAL,-41.59650054,-11.82536054,809.913861,BAHIA
VÁRZEA DO CERCO,-41.4473302,-12.07716996,973.519484,BAHIA
SUSSUARANA,-41.20725819,-14.15982245,321.382299,BAHIA
CARAIBUNA,-41.15022028,-13.74982014,356.321812,BAHIA
NOVO ACRE,-41.10717373,-13.43434589,539.386728,BAHIA
CASCAVEL,-41.38621953,-13.2728683,1034.222768,BAHIA
TRIUNFO DO SINCORA,-41.09524844,-13.62004994,430.191156,BAHIA
JURACI,-40.87772661,-13.23634621,530.774413,BAHIA
CATINGAL,-40.5673656,-14.04463462,358.658377,BAHIA
BOAÇU,-40.17812698,-13.98798367,242.517144,BAHIA
MONTE BRANCO,-40.37074581,-13.84122562,263.40168,BAHIA
IBITIGUIRA,-40.15360671,-13.2248154,837.848362,BAHIA
NOVA ITAÍPE,-40.20752459,-13.12098221,914.645344,BAHIA
IGATU,-41.31682829,-12.89724333,714.801772,BAHIA
CORONEL OCTAVIANO ALVES,-41.29492228,-12.49588237,500.591837,BAHIA
BREJO NOVO,-40.81051337,-12.82902444,685.643091,BAHIA
UBIRAITÁ,-41.01006704,-12.59306553,570.827066,BAHIA
RIACHÃO DO UTINGA,-41.14295235,-12.04002477,633.11668,BAHIA
TAPIRAÍPE,-40.79421908,-12.23469993,594.121206,BAHIA
DUAS BARRAS DO MORRO,-40.97356617,-11.96950949,667.818678,BAHIA
IBIAPORÃ,-40.80842547,-12.05150186,749.545842,BAHIA
VOLTA GRANDE,-40.88409163,-11.89373811,792.575742,BAHIA
JOÃO AMARO,-40.35337132,-12.80361038,264.923287,BAHIA
MORRO DAS FLORES,-40.59702123,-12.40649992,488.910958,BAHIA
INDAÍ,-40.55648298,-12.01572784,577.097329,BAHIA
NOVA CRUZ,-40.25632585,-12.14191844,343.329065,BAHIA
IBIPETUM,-42.64116337,-11.79781492,696.699586,BAHIA
ITAJUBAQUARA,-42.66504288,-11.40177762,803.67262,BAHIA
GAMELEIRA DO ASSURUÁ,-42.65879917,-11.29925643,874.013484,BAHIA
LAGOA GRANDE,-42.10571035,-11.61135987,589.146037,BAHIA
MIRORÓS,-42.31853948,-11.44172925,482.911969,BAHIA
IGUITU,-42.21300165,-11.48273851,539.335882,BAHIA
HIDROLÂNDIA,-42.15848985,-11.25196222,496.080143,BAHIA
IGUIRA,-42.65999108,-10.60844817,393.870637,BAHIA
FEIRA NOVA,-41.87164904,-11.70825773,723.092189,BAHIA
LAGOA FUNDA,-41.82410942,-11.74290158,746.345743,BAHIA
CANOÃO,-42.00962419,-11.4975305,763.524544,BAHIA
CAMPO FORMOSO,-41.99575017,-11.33221209,700.930476,BAHIA
ITAPICURU,-41.9321601,-11.33548911,761.918391,BAHIA
ANGICAL,-41.75380705,-11.23597741,804.604405,BAHIA
BELO CAMPO,-41.68975448,-11.47757687,799.934605,BAHIA
PREVENIDO,-41.51540951,-11.47128263,761.138559,BAHIA
SOARES,-41.48133922,-11.30928399,787.969643,BAHIA
QUEIMADA NOVA,-42.04136888,-11.03254633,601.039979,BAHIA
RECIFE,-41.89564371,-11.01105897,565.331054,BAHIA
GAMELEIRA DO JACARÉ,-41.68784037,-11.06816795,807.249972,BAHIA
CAMIRIM,-41.59238435,-10.88297424,442.826318,BAHIA
SALDANHA,-42.57187152,-10.42510072,407.27794,BAHIA
CAJUÍ,-42.21178847,-10.04258554,404.428693,BAHIA
POÇOS,-42.52206819,-9.587697938,445.731126,BAHIA
AMANIÚ,-41.83049138,-10.32405931,407.542935,BAHIA
MINAS DO MIMOSO,-41.4372967,-10.27504371,906.252776,BAHIA
BEM-BOM,-41.79942128,-9.617204316,400.734912,BAHIA
AMÉRICO ALVES,-41.54661884,-9.83080522,405.99622,BAHIA
PIRI,-41.44997869,-9.814528495,410.739466,BAHIA
PAU A PIQUE,-41.62034024,-9.615425551,398.662174,BAHIA
VENTURA,-40.99515485,-11.67339998,733.066491,BAHIA
TAMBORIL,-41.09558681,-11.22624975,714.238327,BAHIA
ICÓ,-41.02209557,-11.27469699,802.293968,BAHIA
DIAS COELHO,-40.78708325,-11.50764986,640.229362,BAHIA
CANABRAVA,-40.79398596,-10.6747268,549.397384,BAHIA
PORTO FELIZ,-40.71219027,-11.75352748,700.8981,BAHIA
LARGO,-40.74559062,-11.74743974,665.263247,BAHIA
FRANÇA,-40.5923691,-11.55727726,514.772139,BAHIA
ITAITU,-40.48719664,-11.34047424,562.200723,BAHIA
ALTO BONITO,-40.40826484,-11.71936324,522.291101,BAHIA
ITAPURA,-40.45325107,-11.54675799,614.55274,BAHIA
ANGICO,-40.29288861,-11.67330868,489.3854,BAHIA
TAPIRANGA,-40.42434465,-11.44513351,570.916336,BAHIA
ITAPEIPU,-40.35273275,-11.31611142,504.503835,BAHIA
JUNCO,-40.17363449,-11.32120974,394.755665,BAHIA
CATINGA DO MOURA,-40.76760568,-10.97250277,613.487273,BAHIA
TAQUARANDI,-40.70493906,-10.89276907,640.145547,BAHIA
NUGUAÇU,-40.49836368,-10.82499707,564.042837,BAHIA
CARNAÍBA DE BAIXO,-40.45322648,-10.72539054,586.076121,BAHIA
BANANEIRAS,-40.31250868,-10.60745767,472.148386,BAHIA
VÁRZEA GRANDE,-40.22311893,-10.82035956,386.247167,BAHIA
DELFINO,-41.20290861,-10.45419452,649.560897,BAHIA
LAJE DOS NEGROS,-40.96236141,-10.18138126,584.420702,BAHIA
PIÇARRÃO,-41.14010553,-9.686981592,402.787815,BAHIA
CARRAPICHEL,-40.18018058,-10.40041427,527.915429,BAHIA
JUACEMA,-40.21957701,-10.18787789,631.340862,BAHIA
JUNCO,-40.60557559,-9.674276438,393.854562,BAHIA
JUREMAL,-40.35901173,-9.728302573,436,BAHIA
MASSAROCA,-40.2881082,-9.874966885,465.039185,BAHIA
CARNAÍBA DO SERTÃO,-40.42578196,-9.586797491,414.195851,BAHIA
ORIENTE NOVO,-40.10802896,-14.1790985,544.18402,BAHIA
BAIXÃO,-39.98578379,-14.0492368,179.173423,BAHIA
ITAJURU,-39.94161445,-14.07104131,169.234634,BAHIA
FLORESTAL,-39.84616722,-13.80090583,229.907812,BAHIA
JAPOMIRIM,-39.73651164,-14.14384748,135.153705,BAHIA
TAPIRAMA,-39.66618296,-14.21548228,127.782782,BAHIA
ITAIBÓ,-39.74220899,-13.94284373,212.072022,BAHIA
ALGODÃO,-39.62440774,-13.9333175,170.962312,BAHIA
IPIÚNA,-39.86590396,-13.59268285,646.296552,BAHIA
ENGENHEIRO FRANCA,-39.75863126,-13.24461079,403.334168,BAHIA
BAIXINHA,-39.60890528,-13.11124183,352.2033,BAHIA
CORTA MÃO,-39.50458178,-13.07225765,222.088305,BAHIA
PIABANHA,-39.40481756,-14.22729344,111.178254,BAHIA
IBIAÇU,-39.26565345,-14.25720986,86.868909,BAHIA
TAPUIA,-39.09012218,-14.08706392,7.849564,BAHIA
BARCELOS DO SUL,-39.00930414,-14.04370297,48.049829,BAHIA
SERRA GRANDE,-39.44915817,-13.30988396,290.579416,BAHIA
ENGENHEIRO PONTES,-39.43444333,-13.12429974,213.514943,BAHIA
GUERÉM,-39.24183792,-13.32326835,151.425804,BAHIA
CAPÃO,-39.29441407,-13.16509034,151.727576,BAHIA
CAMURUGI,-39.10727535,-13.4926982,30.068112,BAHIA
MARICOABO,-39.08454124,-13.44973799,13.950089,BAHIA
GALEÃO,-39.03294516,-13.39963832,13.059214,BAHIA
VELHA BOIPEBA,-38.92426132,-13.58281677,17.312012,BAHIA
GAMBOA,-38.93251128,-13.3941903,17.371474,BAHIA
CUNHANGI,-39.12882483,-13.14889765,141.680739,BAHIA
GUAIBIM,-38.97034581,-13.28368943,6.854623,BAHIA
CAMASSANDI,-38.99068282,-13.16728203,11.871619,BAHIA
MARAGOGIPINHO,-38.96691201,-13.05528759,11.217483,BAHIA
LAJEDO ALTO,-39.87151664,-12.7274,273.603235,BAHIA
ITACHAMA,-39.72132958,-13.02793226,425.034038,BAHIA
TARTARUGA,-39.68780948,-12.953219,406.345633,BAHIA
DIÓGENES SAMPAIO,-39.59138135,-12.95726848,307.203606,BAHIA
ARGOIM,-39.5342071,-12.55349308,175.126497,BAHIA
PARAGUASSÚ,-39.5186111,-12.58356297,153.509986,BAHIA
SANTA LUZIA,-40.08593977,-12.15439903,266.443195,BAHIA
MALHADOR,-39.88182077,-12.11272848,238.695566,BAHIA
BONFIM DE IPIRÁ,-39.74655118,-11.92929759,345,BAHIA
TABOLEIRO DO CASTRO,-39.39989808,-12.93150117,236.407594,BAHIA
MONTE CRUZEIRO,-39.48444749,-12.88302685,396.085063,BAHIA
CRUSSAI,-39.34926915,-12.88343684,282.437325,BAHIA
RIO DA DONA,-39.32830106,-12.95599674,231.825927,BAHIA
COMÉRCIO,-39.22456343,-12.84239835,212.67534,BAHIA
SÍTIO DO MEIO,-39.24891402,-12.80935455,218.36329,BAHIA
BAIXA DO PALMEIRA,-39.2164369,-12.73961714,209.461208,BAHIA
CAJUEIRO,-39.41321178,-12.57538631,200.476309,BAHIA
PETIM,-39.25027241,-12.68267036,228.767588,BAHIA
ONHA,-39.06399119,-13.01328341,71.884512,BAHIA
CARAÍPE,-39.09116084,-12.75808844,226.379175,BAHIA
GUAPIRA,-39.0363904,-12.78686889,224.810394,BAHIA
GUAÍ,-38.9337248,-12.84947294,25.686483,BAHIA
ITAPORÃ,-39.15522928,-12.62148952,220.383025,BAHIA
OUTEIRO REDONDO,-39.02043815,-12.6736469,214.773153,BAHIA
GEOLÂNDIA,-39.10190048,-12.53391969,221.869938,BAHIA
NAGÉ,-38.93709435,-12.72591549,35.009491,BAHIA
COQUEIROS,-38.93728039,-12.71581565,32.464952,BAHIA
SANTIAGO DO IGUAPE,-38.85700798,-12.68711761,16.991844,BAHIA
BELÉM DA CACHOEIRA,-38.94296143,-12.55123248,209.731424,BAHIA
AFLIGIDOS,-38.86049096,-12.49164184,211.059575,BAHIA
CAVUNGE,-39.34203907,-12.2490003,186.758015,BAHIA
OLEIRO,-39.23635588,-12.36625978,197.09008,BAHIA
POÇO,-39.1970454,-12.29811628,227.704042,BAHIA
BONFIM DA FEIRA,-39.20726556,-12.26689512,202.287403,BAHIA
SANTO ESTEVÃO VELHO,-39.14658174,-12.39626336,236.52515,BAHIA
GOVERNADOR DR. JOÃO DURVAL CARNEIRO,-39.06171766,-12.33149724,193.430579,BAHIA
SERGI,-38.88082385,-12.40148668,219.233831,BAHIA
HUMILDES,-38.86907954,-12.35439891,203.738346,BAHIA
MARIA QUITÉRIA,-38.99143877,-12.15174866,248.317504,BAHIA
JAÍBA,-38.86915121,-12.20731788,225.591973,BAHIA
MATINHA,-38.92901456,-12.14649476,241.589282,BAHIA
JAGUARA,-39.10765718,-12.12585974,142.328138,BAHIA
TIQUARUÇU,-38.90162346,-12.07936249,234.707273,BAHIA
BOA ESPERA,-38.90107176,-11.913365,223.492372,BAHIA
CACHA PREGOS,-38.79383353,-13.11831491,3.429993,BAHIA
JIRIBATUBA,-38.79572982,-13.05429168,0,BAHIA
JACURUNA,-38.84284922,-13.03403251,13.20498,BAHIA
PIRAJUIA,-38.78546257,-12.97271449,47.803098,BAHIA
MAR GRANDE,-38.6988862,-12.99324826,8.771518,BAHIA
SÃO ROQUE DO PARAGUAÇU,-38.85057933,-12.86261537,13.610807,BAHIA
BOM JESUS DOS POBRES,-38.78277875,-12.80796147,14.39599,BAHIA
CABUÇU,-38.77073391,-12.78083088,4.66484,BAHIA
ACUPE,-38.74645957,-12.66142114,13.656688,BAHIA
MONTE RECÔNCAVO,-38.61920471,-12.64187298,160.663306,BAHIA
MATARIPE,-38.59390022,-12.7179052,5.62818,BAHIA
MARACANGALHA,-38.56966895,-12.6018495,54.109826,BAHIA
MATA DA ALIANÇA,-38.67943861,-12.45972805,75.91682,BAHIA
JACUÍPE,-38.63497561,-12.49122157,77.806355,BAHIA
RIO FUNDO,-38.61403015,-12.45314084,136.483689,BAHIA
CABOTO,-38.49838237,-12.75079591,9.732377,BAHIA
ABRANTES,-38.24621458,-12.8209653,7.972018,BAHIA
PASSÉ,-38.52605724,-12.73056084,27.699189,BAHIA
CAROBA,-38.4789405,-12.69927613,46.285706,BAHIA
MENINO JESUS,-38.45323324,-12.7117682,38.237968,BAHIA
PASSAGEM DOS TEIXEIRAS,-38.44596139,-12.7345457,61.027514,BAHIA
LAMARÃO DO PASSÉ,-38.40105691,-12.59608838,42.414826,BAHIA
AMADO BAHIA,-38.29969488,-12.57442198,67.711659,BAHIA
CAMPINHOS,-38.79521653,-12.42061161,193.390426,BAHIA
INHATÁ,-38.70137826,-12.40182927,204.656665,BAHIA
ITACAVA,-38.84439602,-12.20443144,211.369162,BAHIA
BENTO SIMÕES,-38.74361766,-12.14443393,252.877663,BAHIA
JACU,-38.60698517,-12.33047657,109.136829,BAHIA
LUSTOSA,-38.63076237,-12.22465288,251.171919,BAHIA
BURACICA,-38.53190471,-12.27547622,130.734466,BAHIA
RETIRO,-38.81090646,-12.12712065,264.981538,BAHIA
BELA FLOR,-38.4636513,-12.40226797,103.955573,BAHIA
BOA UNIÃO,-38.50519678,-12.18719661,161.086065,BAHIA
SÍTIO NOVO,-38.37777043,-12.24518261,131.855634,BAHIA
RIACHO DA GUIA,-38.38772669,-11.96254888,202.367442,BAHIA
MONTE GORDO,-38.09557034,-12.6522832,15.4798,BAHIA
AÇU DA TORRE,-38.01467114,-12.54918687,40.494725,BAHIA
MIRANGA,-38.18218726,-12.27500787,83.196928,BAHIA
IBATUÍ,-38.16077799,-11.89178175,97.83048,BAHIA
SUBAÚMA,-37.77379858,-12.23098837,3.978142,BAHIA
PALAME,-37.72568415,-12.06797474,44.847213,BAHIA
